antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent,consequent,rule
Milk,Corn,0.40540540540540543,0.19519519519519518,0.10510510510510511,0.25925925925925924,1.3282051282051281,0.025971917863809757,1.0864864864864867,Milk,Kidney Beans,365
Kidney Beans,Yogurt,0.19519519519519518,0.42042042042042044,0.1001001001001001,0.5128205128205129,1.2197802197802199,0.01803605407209012,1.1896633475580844,Kidney Beans,Yogurt,366
Corn,Yogurt,0.19519519519519518,0.42042042042042044,0.1001001001001001,0.5128205128205129,1.2197802197802199,0.01803605407209012,1.1896633475580844,Kidney Beans,Yogurt,366
Kidney Beans,Corn,0.1941941941941942,0.4074074074074074,0.1001001001001001,0.5154639175257733,1.26522961574508,0.020983946909872847,1.22301024428684,Kidney Beans,Corn,367
Yogurt,Corn,0.1941941941941942,0.4074074074074074,0.1001001001001001,0.5154639175257733,1.26522961574508,0.020983946909872847,1.22301024428684,Kidney Beans,Corn,367
Corn,Kidney Beans,0.19019019019019018,0.4084084084084084,0.1001001001001001,0.5263157894736843,1.288699690402477,0.022424827229632044,1.2489155822489157,Corn,Kidney Beans,368
Yogurt,Kidney Beans,0.19019019019019018,0.4084084084084084,0.1001001001001001,0.5263157894736843,1.288699690402477,0.022424827229632044,1.2489155822489157,Corn,Kidney Beans,368
Kidney Beans,Corn,0.4084084084084084,0.19019019019019018,0.1001001001001001,0.2450980392156863,1.288699690402477,0.022424827229632044,1.0727350727350728,Kidney Beans,Corn,369
Kidney Beans,Yogurt,0.4084084084084084,0.19019019019019018,0.1001001001001001,0.2450980392156863,1.288699690402477,0.022424827229632044,1.0727350727350728,Kidney Beans,Corn,369
Corn,Kidney Beans,0.4074074074074074,0.1941941941941942,0.1001001001001001,0.24570024570024573,1.2652296157450797,0.020983946909872847,1.0682832669803353,Corn,Kidney Beans,370
Corn,Yogurt,0.4074074074074074,0.1941941941941942,0.1001001001001001,0.24570024570024573,1.2652296157450797,0.020983946909872847,1.0682832669803353,Corn,Kidney Beans,370
Yogurt,Kidney Beans,0.42042042042042044,0.19519519519519518,0.1001001001001001,0.2380952380952381,1.2197802197802199,0.01803605407209012,1.0563063063063065,Yogurt,Kidney Beans,371
Yogurt,Corn,0.42042042042042044,0.19519519519519518,0.1001001001001001,0.2380952380952381,1.2197802197802199,0.01803605407209012,1.0563063063063065,Yogurt,Kidney Beans,371
Kidney Beans,chocolate,0.19519519519519518,0.4214214214214214,0.1001001001001001,0.5128205128205129,1.2168828795907183,0.01784066348630914,1.187608661292872,Kidney Beans,chocolate,372
Corn,chocolate,0.19519519519519518,0.4214214214214214,0.1001001001001001,0.5128205128205129,1.2168828795907183,0.01784066348630914,1.187608661292872,Kidney Beans,chocolate,372
Kidney Beans,Corn,0.19119119119119118,0.4074074074074074,0.1001001001001001,0.5235602094240838,1.285102332222751,0.022207392577762955,1.2437932437932437,Kidney Beans,Corn,373
chocolate,Corn,0.19119119119119118,0.4074074074074074,0.1001001001001001,0.5235602094240838,1.285102332222751,0.022207392577762955,1.2437932437932437,Kidney Beans,Corn,373
Corn,Kidney Beans,0.1921921921921922,0.4084084084084084,0.1001001001001001,0.5208333333333334,1.2752757352941178,0.021607192778363954,1.2346259302781042,Corn,Kidney Beans,374
chocolate,Kidney Beans,0.1921921921921922,0.4084084084084084,0.1001001001001001,0.5208333333333334,1.2752757352941178,0.021607192778363954,1.2346259302781042,Corn,Kidney Beans,374
Kidney Beans,Corn,0.4084084084084084,0.1921921921921922,0.1001001001001001,0.2450980392156863,1.2752757352941178,0.021607192778363954,1.0700830700830701,Kidney Beans,Corn,375
Kidney Beans,chocolate,0.4084084084084084,0.1921921921921922,0.1001001001001001,0.2450980392156863,1.2752757352941178,0.021607192778363954,1.0700830700830701,Kidney Beans,Corn,375
Corn,Kidney Beans,0.4074074074074074,0.19119119119119118,0.1001001001001001,0.24570024570024573,1.2851023322227513,0.022207392577762955,1.0722644468572808,Corn,Kidney Beans,376
Corn,chocolate,0.4074074074074074,0.19119119119119118,0.1001001001001001,0.24570024570024573,1.2851023322227513,0.022207392577762955,1.0722644468572808,Corn,Kidney Beans,376
chocolate,Kidney Beans,0.4214214214214214,0.19519519519519518,0.1001001001001001,0.23752969121140144,1.2168828795907183,0.01784066348630914,1.0555228125321585,chocolate,Kidney Beans,377
chocolate,Corn,0.4214214214214214,0.19519519519519518,0.1001001001001001,0.23752969121140144,1.2168828795907183,0.01784066348630914,1.0555228125321585,chocolate,Kidney Beans,377
Corn,Milk,0.1921921921921922,0.40540540540540543,0.1021021021021021,0.53125,1.3104166666666666,0.024186348510672834,1.2684684684684684,Corn,Milk,378
chocolate,Milk,0.1921921921921922,0.40540540540540543,0.1021021021021021,0.53125,1.3104166666666666,0.024186348510672834,1.2684684684684684,Corn,Milk,378
Corn,chocolate,0.1931931931931932,0.4214214214214214,0.1021021021021021,0.5284974093264249,1.25408292616888,0.020686352017683346,1.2270952270952271,Corn,chocolate,379
Milk,chocolate,0.1931931931931932,0.4214214214214214,0.1021021021021021,0.5284974093264249,1.25408292616888,0.020686352017683346,1.2270952270952271,Corn,chocolate,379
chocolate,Corn,0.21121121121121122,0.4074074074074074,0.1021021021021021,0.4834123222748815,1.1865575183110728,0.016053090127164202,1.147128780156303,chocolate,Corn,380
Milk,Corn,0.21121121121121122,0.4074074074074074,0.1021021021021021,0.4834123222748815,1.1865575183110728,0.016053090127164202,1.147128780156303,chocolate,Corn,380
Corn,chocolate,0.4074074074074074,0.21121121121121122,0.1021021021021021,0.25061425061425063,1.1865575183110728,0.016053090127164202,1.0525804493017608,Corn,chocolate,381
Corn,Milk,0.4074074074074074,0.21121121121121122,0.1021021021021021,0.25061425061425063,1.1865575183110728,0.016053090127164202,1.0525804493017608,Corn,chocolate,381
chocolate,Corn,0.4214214214214214,0.1931931931931932,0.1021021021021021,0.24228028503562946,1.25408292616888,0.020686352017683346,1.0647826509895477,chocolate,Corn,382
chocolate,Milk,0.4214214214214214,0.1931931931931932,0.1021021021021021,0.24228028503562946,1.25408292616888,0.020686352017683346,1.0647826509895477,chocolate,Corn,382
Milk,Corn,0.40540540540540543,0.1921921921921922,0.1021021021021021,0.2518518518518518,1.3104166666666666,0.024186348510672834,1.0797431094460797,Milk,Corn,383
Milk,chocolate,0.40540540540540543,0.1921921921921922,0.1021021021021021,0.2518518518518518,1.3104166666666666,0.024186348510672834,1.0797431094460797,Milk,Corn,383
Ice cream,Dill,0.2022022022022022,0.3983983983983984,0.1031031031031031,0.5099009900990099,1.2798771083138465,0.022546069593116627,1.2275103386214496,Ice cream,Dill,384
chocolate,Dill,0.2022022022022022,0.3983983983983984,0.1031031031031031,0.5099009900990099,1.2798771083138465,0.022546069593116627,1.2275103386214496,Ice cream,Dill,384
Ice cream,chocolate,0.18518518518518517,0.4214214214214214,0.1031031031031031,0.5567567567567567,1.3211401425178146,0.025062099136173216,1.3053297199638663,Ice cream,chocolate,385
Dill,chocolate,0.18518518518518517,0.4214214214214214,0.1031031031031031,0.5567567567567567,1.3211401425178146,0.025062099136173216,1.3053297199638663,Ice cream,chocolate,385
chocolate,Ice cream,0.1991991991991992,0.41041041041041043,0.1031031031031031,0.5175879396984924,1.2611471994116923,0.021349678006334652,1.2221700867534198,chocolate,Ice cream,386
Dill,Ice cream,0.1991991991991992,0.41041041041041043,0.1031031031031031,0.5175879396984924,1.2611471994116923,0.021349678006334652,1.2221700867534198,chocolate,Ice cream,386
Ice cream,chocolate,0.41041041041041043,0.1991991991991992,0.1031031031031031,0.2512195121951219,1.2611471994116923,0.021349678006334652,1.069473382176965,Ice cream,chocolate,387
Ice cream,Dill,0.41041041041041043,0.1991991991991992,0.1031031031031031,0.2512195121951219,1.2611471994116923,0.021349678006334652,1.069473382176965,Ice cream,chocolate,387
chocolate,Ice cream,0.4214214214214214,0.18518518518518517,0.1031031031031031,0.24465558194774345,1.3211401425178146,0.025062099136173216,1.0787328208711857,chocolate,Ice cream,388
chocolate,Dill,0.4214214214214214,0.18518518518518517,0.1031031031031031,0.24465558194774345,1.3211401425178146,0.025062099136173216,1.0787328208711857,chocolate,Ice cream,388
Dill,Ice cream,0.3983983983983984,0.2022022022022022,0.1031031031031031,0.2587939698492462,1.2798771083138463,0.022546069593116627,1.0763509271983849,Dill,Ice cream,389
Dill,chocolate,0.3983983983983984,0.2022022022022022,0.1031031031031031,0.2587939698492462,1.2798771083138463,0.022546069593116627,1.0763509271983849,Dill,Ice cream,389
chocolate,Dill,0.21121121121121122,0.3983983983983984,0.11411411411411411,0.5402843601895734,1.3561408940436779,0.0299679058437817,1.3086385354426588,chocolate,Dill,390
Milk,Dill,0.21121121121121122,0.3983983983983984,0.11411411411411411,0.5402843601895734,1.3561408940436779,0.0299679058437817,1.3086385354426588,chocolate,Dill,390
chocolate,Milk,0.1991991991991992,0.40540540540540543,0.11411411411411411,0.5728643216080401,1.4130653266331656,0.033357682006330644,1.3920508744038151,chocolate,Milk,391
Dill,Milk,0.1991991991991992,0.40540540540540543,0.11411411411411411,0.5728643216080401,1.4130653266331656,0.033357682006330644,1.3920508744038151,chocolate,Milk,391
Milk,chocolate,0.19019019019019018,0.4214214214214214,0.11411411411411411,0.6,1.4237529691211401,0.033963893823753685,1.4464464464464466,Milk,chocolate,392
Dill,chocolate,0.19019019019019018,0.4214214214214214,0.11411411411411411,0.6,1.4237529691211401,0.033963893823753685,1.4464464464464466,Milk,chocolate,392
chocolate,Milk,0.4214214214214214,0.19019019019019018,0.11411411411411411,0.27078384798099764,1.4237529691211404,0.033963893823753685,1.110520944397166,chocolate,Milk,393
chocolate,Dill,0.4214214214214214,0.19019019019019018,0.11411411411411411,0.27078384798099764,1.4237529691211404,0.033963893823753685,1.110520944397166,chocolate,Milk,393
Milk,chocolate,0.40540540540540543,0.1991991991991992,0.11411411411411411,0.28148148148148144,1.4130653266331656,0.033357682006330644,1.114516578434104,Milk,chocolate,394
Milk,Dill,0.40540540540540543,0.1991991991991992,0.11411411411411411,0.28148148148148144,1.4130653266331656,0.033357682006330644,1.114516578434104,Milk,chocolate,394
Dill,chocolate,0.3983983983983984,0.21121121121121122,0.11411411411411411,0.28643216080402006,1.3561408940436779,0.0299679058437817,1.105415274429359,Dill,chocolate,395
Dill,Milk,0.3983983983983984,0.21121121121121122,0.11411411411411411,0.28643216080402006,1.3561408940436779,0.0299679058437817,1.105415274429359,Dill,chocolate,395
chocolate,Onion,0.1991991991991992,0.4034034034034034,0.1031031031031031,0.5175879396984924,1.2830529820317467,0.022745468190913623,1.2366950283616949,chocolate,Onion,396
Dill,Onion,0.1991991991991992,0.4034034034034034,0.1031031031031031,0.5175879396984924,1.2830529820317467,0.022745468190913623,1.2366950283616949,chocolate,Onion,396
chocolate,Dill,0.1961961961961962,0.3983983983983984,0.1031031031031031,0.5255102040816326,1.3190570197928417,0.02493885276668059,1.2678915474614398,chocolate,Dill,397
Onion,Dill,0.1961961961961962,0.3983983983983984,0.1031031031031031,0.5255102040816326,1.3190570197928417,0.02493885276668059,1.2678915474614398,chocolate,Dill,397
Onion,chocolate,0.1921921921921922,0.4214214214214214,0.1031031031031031,0.5364583333333333,1.2729735748218525,0.02210919628337045,1.248169517832439,Onion,chocolate,398
Dill,chocolate,0.1921921921921922,0.4214214214214214,0.1031031031031031,0.5364583333333333,1.2729735748218525,0.02210919628337045,1.248169517832439,Onion,chocolate,398
chocolate,Onion,0.4214214214214214,0.1921921921921922,0.1031031031031031,0.24465558194774345,1.2729735748218527,0.02210919628337045,1.0694562487015316,chocolate,Onion,399
chocolate,Dill,0.4214214214214214,0.1921921921921922,0.1031031031031031,0.24465558194774345,1.2729735748218527,0.02210919628337045,1.0694562487015316,chocolate,Onion,399
Dill,chocolate,0.3983983983983984,0.1961961961961962,0.1031031031031031,0.2587939698492462,1.3190570197928415,0.02493885276668059,1.0844539454708946,Dill,chocolate,400
Dill,Onion,0.3983983983983984,0.1961961961961962,0.1031031031031031,0.2587939698492462,1.3190570197928415,0.02493885276668059,1.0844539454708946,Dill,chocolate,400
Onion,chocolate,0.4034034034034034,0.1991991991991992,0.1031031031031031,0.25558312655086846,1.2830529820317467,0.022745468190913623,1.0757424090757424,Onion,chocolate,401
Onion,Dill,0.4034034034034034,0.1991991991991992,0.1031031031031031,0.25558312655086846,1.2830529820317467,0.022745468190913623,1.0757424090757424,Onion,chocolate,401
chocolate,Unicorn,0.1991991991991992,0.3893893893893894,0.1011011011011011,0.507537688442211,1.303419410678069,0.02353504655806958,1.2399133827705255,chocolate,Unicorn,402
Dill,Unicorn,0.1991991991991992,0.3893893893893894,0.1011011011011011,0.507537688442211,1.303419410678069,0.02353504655806958,1.2399133827705255,chocolate,Unicorn,402
chocolate,Dill,0.18618618618618618,0.3983983983983984,0.1011011011011011,0.543010752688172,1.3629842762198086,0.02692482272061851,1.3164458576223281,chocolate,Dill,403
Unicorn,Dill,0.18618618618618618,0.3983983983983984,0.1011011011011011,0.543010752688172,1.3629842762198086,0.02692482272061851,1.3164458576223281,chocolate,Dill,403
Unicorn,chocolate,0.16816816816816818,0.4214214214214214,0.1011011011011011,0.6011904761904762,1.4265778758059042,0.03023143263383503,1.4507641970328538,Unicorn,chocolate,404
Dill,chocolate,0.16816816816816818,0.4214214214214214,0.1011011011011011,0.6011904761904762,1.4265778758059042,0.03023143263383503,1.4507641970328538,Unicorn,chocolate,404
chocolate,Unicorn,0.4214214214214214,0.16816816816816818,0.1011011011011011,0.23990498812351543,1.4265778758059042,0.03023143263383503,1.0943787537537537,chocolate,Unicorn,405
chocolate,Dill,0.4214214214214214,0.16816816816816818,0.1011011011011011,0.23990498812351543,1.4265778758059042,0.03023143263383503,1.0943787537537537,chocolate,Unicorn,405
Dill,chocolate,0.3983983983983984,0.18618618618618618,0.1011011011011011,0.2537688442211055,1.3629842762198088,0.02692482272061851,1.090565312787535,Dill,chocolate,406
Dill,Unicorn,0.3983983983983984,0.18618618618618618,0.1011011011011011,0.2537688442211055,1.3629842762198088,0.02692482272061851,1.090565312787535,Dill,chocolate,406
Unicorn,chocolate,0.3893893893893894,0.1991991991991992,0.1011011011011011,0.2596401028277635,1.303419410678069,0.02353504655806958,1.0816371927483037,Unicorn,chocolate,407
Unicorn,Dill,0.3893893893893894,0.1991991991991992,0.1011011011011011,0.2596401028277635,1.303419410678069,0.02353504655806958,1.0816371927483037,Unicorn,chocolate,407
Ice cream,Nutmeg,0.2022022022022022,0.4014014014014014,0.1011011011011011,0.5,1.245635910224439,0.0199368537706876,1.1971971971971973,Ice cream,Nutmeg,408
chocolate,Nutmeg,0.2022022022022022,0.4014014014014014,0.1011011011011011,0.5,1.245635910224439,0.0199368537706876,1.1971971971971973,Ice cream,Nutmeg,408
Ice cream,chocolate,0.1871871871871872,0.4214214214214214,0.1011011011011011,0.5401069518716577,1.281631460617069,0.022216410604798995,1.258072025513886,Ice cream,chocolate,409
Nutmeg,chocolate,0.1871871871871872,0.4214214214214214,0.1011011011011011,0.5401069518716577,1.281631460617069,0.022216410604798995,1.258072025513886,Ice cream,chocolate,409
chocolate,Ice cream,0.18618618618618618,0.41041041041041043,0.1011011011011011,0.543010752688172,1.32309205350118,0.024688352015679343,1.2901607489842781,chocolate,Ice cream,410
Nutmeg,Ice cream,0.18618618618618618,0.41041041041041043,0.1011011011011011,0.543010752688172,1.32309205350118,0.024688352015679343,1.2901607489842781,chocolate,Ice cream,410
Ice cream,chocolate,0.41041041041041043,0.18618618618618618,0.1011011011011011,0.24634146341463412,1.32309205350118,0.024688352015679343,1.0798176817594294,Ice cream,chocolate,411
Ice cream,Nutmeg,0.41041041041041043,0.18618618618618618,0.1011011011011011,0.24634146341463412,1.32309205350118,0.024688352015679343,1.0798176817594294,Ice cream,chocolate,411
chocolate,Ice cream,0.4214214214214214,0.1871871871871872,0.1011011011011011,0.23990498812351543,1.2816314606170691,0.022216410604798995,1.069356856856857,chocolate,Ice cream,412
chocolate,Nutmeg,0.4214214214214214,0.1871871871871872,0.1011011011011011,0.23990498812351543,1.2816314606170691,0.022216410604798995,1.069356856856857,chocolate,Ice cream,412
Nutmeg,Ice cream,0.4014014014014014,0.2022022022022022,0.1011011011011011,0.25187032418952615,1.2456359102244388,0.0199368537706876,1.0663897230563897,Nutmeg,Ice cream,413
Nutmeg,chocolate,0.4014014014014014,0.2022022022022022,0.1011011011011011,0.25187032418952615,1.2456359102244388,0.0199368537706876,1.0663897230563897,Nutmeg,Ice cream,413
Ice cream,Onion,0.2022022022022022,0.4034034034034034,0.1011011011011011,0.5,1.2394540942928038,0.019532044557069583,1.1931931931931932,Ice cream,Onion,414
chocolate,Onion,0.2022022022022022,0.4034034034034034,0.1011011011011011,0.5,1.2394540942928038,0.019532044557069583,1.1931931931931932,Ice cream,Onion,414
Ice cream,chocolate,0.1921921921921922,0.4214214214214214,0.1011011011011011,0.5260416666666666,1.2482556413301662,0.02010719428136845,1.2207372207372207,Ice cream,chocolate,415
Onion,chocolate,0.1921921921921922,0.4214214214214214,0.1011011011011011,0.5260416666666666,1.2482556413301662,0.02010719428136845,1.2207372207372207,Ice cream,chocolate,415
chocolate,Ice cream,0.1961961961961962,0.41041041041041043,0.1011011011011011,0.5153061224489796,1.255587356893977,0.020580139699258815,1.2164164164164162,chocolate,Ice cream,416
Onion,Ice cream,0.1961961961961962,0.41041041041041043,0.1011011011011011,0.5153061224489796,1.255587356893977,0.020580139699258815,1.2164164164164162,chocolate,Ice cream,416
Ice cream,chocolate,0.41041041041041043,0.1961961961961962,0.1011011011011011,0.24634146341463412,1.255587356893977,0.020580139699258815,1.0665357914548852,Ice cream,chocolate,417
Ice cream,Onion,0.41041041041041043,0.1961961961961962,0.1011011011011011,0.24634146341463412,1.255587356893977,0.020580139699258815,1.0665357914548852,Ice cream,chocolate,417
chocolate,Ice cream,0.4214214214214214,0.1921921921921922,0.1011011011011011,0.23990498812351543,1.2482556413301662,0.02010719428136845,1.0627721471471472,chocolate,Ice cream,418
chocolate,Onion,0.4214214214214214,0.1921921921921922,0.1011011011011011,0.23990498812351543,1.2482556413301662,0.02010719428136845,1.0627721471471472,chocolate,Ice cream,418
Onion,Ice cream,0.4034034034034034,0.2022022022022022,0.1011011011011011,0.2506203473945409,1.2394540942928038,0.019532044557069583,1.0646109685844787,Onion,Ice cream,419
Onion,chocolate,0.4034034034034034,0.2022022022022022,0.1011011011011011,0.2506203473945409,1.2394540942928038,0.019532044557069583,1.0646109685844787,Onion,Ice cream,419
Kidney Beans,Nutmeg,0.1991991991991992,0.4014014014014014,0.1001001001001001,0.5025125628140704,1.2518953871602403,0.020141262383504624,1.2032436476880923,Kidney Beans,Nutmeg,420
Milk,Nutmeg,0.1991991991991992,0.4014014014014014,0.1001001001001001,0.5025125628140704,1.2518953871602403,0.020141262383504624,1.2032436476880923,Kidney Beans,Nutmeg,420
Kidney Beans,Milk,0.1891891891891892,0.40540540540540543,0.1001001001001001,0.5291005291005291,1.3051146384479717,0.023401780158536917,1.2626784087458243,Kidney Beans,Milk,421
Nutmeg,Milk,0.1891891891891892,0.40540540540540543,0.1001001001001001,0.5291005291005291,1.3051146384479717,0.023401780158536917,1.2626784087458243,Kidney Beans,Milk,421
Milk,Kidney Beans,0.18218218218218218,0.4084084084084084,0.1001001001001001,0.5494505494505495,1.3453458306399484,0.025695365034704376,1.3130447520691424,Milk,Kidney Beans,422
Nutmeg,Kidney Beans,0.18218218218218218,0.4084084084084084,0.1001001001001001,0.5494505494505495,1.3453458306399484,0.025695365034704376,1.3130447520691424,Milk,Kidney Beans,422
Kidney Beans,Milk,0.4084084084084084,0.18218218218218218,0.1001001001001001,0.2450980392156863,1.3453458306399484,0.025695365034704376,1.0833430833430833,Kidney Beans,Milk,423
Kidney Beans,Nutmeg,0.4084084084084084,0.18218218218218218,0.1001001001001001,0.2450980392156863,1.3453458306399484,0.025695365034704376,1.0833430833430833,Kidney Beans,Milk,423
Milk,Kidney Beans,0.40540540540540543,0.1891891891891892,0.1001001001001001,0.2469135802469136,1.3051146384479717,0.023401780158536917,1.076650420912716,Milk,Kidney Beans,424
Milk,Nutmeg,0.40540540540540543,0.1891891891891892,0.1001001001001001,0.2469135802469136,1.3051146384479717,0.023401780158536917,1.076650420912716,Milk,Kidney Beans,424
Nutmeg,Kidney Beans,0.4014014014014014,0.1991991991991992,0.1001001001001001,0.24937655860349128,1.25189538716024,0.020141262383504624,1.0668475784754854,Nutmeg,Kidney Beans,425
Nutmeg,Milk,0.4014014014014014,0.1991991991991992,0.1001001001001001,0.24937655860349128,1.25189538716024,0.020141262383504624,1.0668475784754854,Nutmeg,Kidney Beans,425
Kidney Beans,Nutmeg,0.1941941941941942,0.4014014014014014,0.1011011011011011,0.5206185567010309,1.2970023395120445,0.023151279407535655,1.2486895497648185,Kidney Beans,Nutmeg,426
Yogurt,Nutmeg,0.1941941941941942,0.4014014014014014,0.1011011011011011,0.5206185567010309,1.2970023395120445,0.023151279407535655,1.2486895497648185,Kidney Beans,Nutmeg,426
Kidney Beans,Yogurt,0.1891891891891892,0.42042042042042044,0.1011011011011011,0.5343915343915343,1.2710884353741494,0.021562102643183714,1.2447788697788693,Kidney Beans,Yogurt,427
Nutmeg,Yogurt,0.1891891891891892,0.42042042042042044,0.1011011011011011,0.5343915343915343,1.2710884353741494,0.021562102643183714,1.2447788697788693,Kidney Beans,Yogurt,427
Nutmeg,Kidney Beans,0.1921921921921922,0.4084084084084084,0.1011011011011011,0.5260416666666666,1.2880284926470587,0.022608193779364946,1.248193248193248,Nutmeg,Kidney Beans,428
Yogurt,Kidney Beans,0.1921921921921922,0.4084084084084084,0.1011011011011011,0.5260416666666666,1.2880284926470587,0.022608193779364946,1.248193248193248,Nutmeg,Kidney Beans,428
Kidney Beans,Nutmeg,0.4084084084084084,0.1921921921921922,0.1011011011011011,0.24754901960784312,1.2880284926470587,0.022608193779364946,1.073568682689204,Kidney Beans,Nutmeg,429
Kidney Beans,Yogurt,0.4084084084084084,0.1921921921921922,0.1011011011011011,0.24754901960784312,1.2880284926470587,0.022608193779364946,1.073568682689204,Kidney Beans,Nutmeg,429
Yogurt,Kidney Beans,0.42042042042042044,0.1891891891891892,0.1011011011011011,0.24047619047619045,1.2710884353741494,0.021562102643183714,1.0675252054562399,Yogurt,Kidney Beans,430
Yogurt,Nutmeg,0.42042042042042044,0.1891891891891892,0.1011011011011011,0.24047619047619045,1.2710884353741494,0.021562102643183714,1.0675252054562399,Yogurt,Kidney Beans,430
Nutmeg,Kidney Beans,0.4014014014014014,0.1941941941941942,0.1011011011011011,0.25187032418952615,1.2970023395120445,0.023151279407535655,1.0770937604270936,Nutmeg,Kidney Beans,431
Nutmeg,Yogurt,0.4014014014014014,0.1941941941941942,0.1011011011011011,0.25187032418952615,1.2970023395120445,0.023151279407535655,1.0770937604270936,Nutmeg,Kidney Beans,431
chocolate,Yogurt,0.21121121121121122,0.42042042042042044,0.1041041041041041,0.4928909952606635,1.1723764387271496,0.015306597889180457,1.1429092644045913,chocolate,Yogurt,432
Milk,Yogurt,0.21121121121121122,0.42042042042042044,0.1041041041041041,0.4928909952606635,1.1723764387271496,0.015306597889180457,1.1429092644045913,chocolate,Yogurt,432
chocolate,Milk,0.1981981981981982,0.40540540540540543,0.1041041041041041,0.5252525252525252,1.2956228956228955,0.02375348321294267,1.2524439332949968,chocolate,Milk,433
Yogurt,Milk,0.1981981981981982,0.40540540540540543,0.1041041041041041,0.5252525252525252,1.2956228956228955,0.02375348321294267,1.2524439332949968,chocolate,Milk,433
Milk,chocolate,0.19019019019019018,0.4214214214214214,0.1041041041041041,0.5473684210526316,1.2988623577947245,0.02395388381374368,1.2782549991852319,Milk,chocolate,434
Yogurt,chocolate,0.19019019019019018,0.4214214214214214,0.1041041041041041,0.5473684210526316,1.2988623577947245,0.02395388381374368,1.2782549991852319,Milk,chocolate,434
chocolate,Milk,0.4214214214214214,0.19019019019019018,0.1041041041041041,0.24703087885985747,1.2988623577947245,0.02395388381374368,1.0754887379493057,chocolate,Milk,435
chocolate,Yogurt,0.4214214214214214,0.19019019019019018,0.1041041041041041,0.24703087885985747,1.2988623577947245,0.02395388381374368,1.0754887379493057,chocolate,Milk,435
Milk,chocolate,0.40540540540540543,0.1981981981981982,0.1041041041041041,0.2567901234567901,1.2956228956228955,0.02375348321294267,1.078836311394451,Milk,chocolate,436
Milk,Yogurt,0.40540540540540543,0.1981981981981982,0.1041041041041041,0.2567901234567901,1.2956228956228955,0.02375348321294267,1.078836311394451,Milk,chocolate,436
Yogurt,chocolate,0.42042042042042044,0.21121121121121122,0.1041041041041041,0.2476190476190476,1.1723764387271494,0.015306597889180457,1.048390162314213,Yogurt,chocolate,437
Yogurt,Milk,0.42042042042042044,0.21121121121121122,0.1041041041041041,0.2476190476190476,1.1723764387271494,0.015306597889180457,1.048390162314213,Yogurt,chocolate,437
